New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
34, 100, 0.6578786969184875, 0.004106377251446247, 24 
34, 120, 0.8670967221260071, 0.004106377251446247, 24 
34, 140, 0.5363919734954834, 0.004106377251446247, 24 
34, 160, 0.3589659333229065, 0.004106377251446247, 24 
34, 180, 0.38433676958084106, 0.004106377251446247, 24 
34, 200, 0.46525445580482483, 0.004106377251446247, 24 
34, 220, 0.67896568775177, 0.004106377251446247, 24 
34, 240, 0.48153170943260193, 0.004106377251446247, 24 
34, 260, 0.5654489398002625, 0.004106377251446247, 24 
34, 280, 0.5403320789337158, 0.004106377251446247, 24 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _4 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
