New Training Session, Net Version _3 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
32, 100, 0.008008727803826332, 0.0009339904063381255, 14 
32, 120, 0.014652161858975887, 0.0009339904063381255, 14 
32, 140, 0.003879985772073269, 0.0009339904063381255, 14 
32, 160, 0.01362781785428524, 0.0009339904063381255, 14 
32, 180, 0.004090494010597467, 0.0009339904063381255, 14 
32, 200, 0.004418117925524712, 0.0009339904063381255, 14 
32, 220, 0.013311348855495453, 0.0009339904063381255, 14 
32, 240, 0.010745683684945107, 0.0009339904063381255, 14 
32, 260, 0.0032892075832933187, 0.0009339904063381255, 14 
32, 280, 0.002730538370087743, 0.0009339904063381255, 14 
33, 20, 0.014471534639596939, 0.0009339904063381255, 14 
33, 40, 0.040810100734233856, 0.0009339904063381255, 14 
33, 60, 0.008833787404000759, 0.0009339904063381255, 14 
33, 80, 0.008783950470387936, 0.0009339904063381255, 14 
33, 100, 0.010855395346879959, 0.0009339904063381255, 14 
33, 120, 0.00450480729341507, 0.0009339904063381255, 14 
33, 140, 0.00875415001064539, 0.0009339904063381255, 14 
33, 160, 0.007171930279582739, 0.0009339904063381255, 14 
33, 180, 0.006370752118527889, 0.0009339904063381255, 14 
33, 200, 0.0040535470470786095, 0.0009339904063381255, 14 
33, 220, 0.003077824367210269, 0.0009339904063381255, 14 
33, 240, 0.007448086515069008, 0.0009339904063381255, 14 
33, 260, 0.008687403053045273, 0.0009339904063381255, 14 
33, 280, 0.0020004299003630877, 0.0009339904063381255, 14 
34, 20, 0.023493068292737007, 0.0009339904063381255, 14 
34, 40, 0.04274556413292885, 0.0009339904063381255, 14 
34, 60, 0.015186674892902374, 0.0009339904063381255, 14 
34, 80, 0.02531379461288452, 0.0009339904063381255, 14 
34, 100, 0.015754442662000656, 0.0009339904063381255, 14 
34, 120, 0.009067770093679428, 0.0009339904063381255, 14 
34, 140, 0.009365828707814217, 0.0009339904063381255, 14 
34, 160, 0.011406425386667252, 0.0009339904063381255, 14 
34, 180, 0.0046737054362893105, 0.0009339904063381255, 14 
34, 200, 0.026579545810818672, 0.0009339904063381255, 14 
34, 220, 0.009787501767277718, 0.0009339904063381255, 14 
34, 240, 0.006977240554988384, 0.0009339904063381255, 14 
34, 260, 0.009535522200167179, 0.0009339904063381255, 14 
34, 280, 0.003776352386921644, 0.0009339904063381255, 14 
35, 20, 0.023627784103155136, 0.0009339904063381255, 14 
35, 40, 0.012122281827032566, 0.0009339904063381255, 14 
35, 60, 0.026735883206129074, 0.0009339904063381255, 14 
35, 80, 0.01150047592818737, 0.0009339904063381255, 14 
35, 100, 0.01735338196158409, 0.0009339904063381255, 14 
35, 120, 0.004908233880996704, 0.0009339904063381255, 14 
35, 140, 0.0038161168340593576, 0.0009339904063381255, 14 
35, 160, 0.004470130428671837, 0.0009339904063381255, 14 
35, 180, 0.0029592306818813086, 0.0009339904063381255, 14 
35, 200, 0.004865434020757675, 0.0009339904063381255, 14 
35, 220, 0.009464074857532978, 0.0009339904063381255, 14 
35, 240, 0.002878898289054632, 0.0009339904063381255, 14 
35, 260, 0.005857120268046856, 0.0009339904063381255, 14 
35, 280, 0.00267772120423615, 0.0009339904063381255, 14 
36, 20, 0.0507076196372509, 0.0009339904063381255, 14 
36, 40, 0.0770740881562233, 0.0009339904063381255, 14 
36, 60, 0.02899942360818386, 0.0009339904063381255, 14 
36, 80, 0.06944606453180313, 0.0009339904063381255, 14 
36, 100, 0.0199276152998209, 0.0009339904063381255, 14 
36, 120, 0.044440820813179016, 0.0009339904063381255, 14 
36, 140, 0.009419483132660389, 0.0009339904063381255, 14 
36, 160, 0.046177275478839874, 0.0009339904063381255, 14 
36, 180, 0.014660810120403767, 0.0009339904063381255, 14 
36, 200, 0.022673137485980988, 0.0009339904063381255, 14 
36, 220, 0.03393588960170746, 0.0009339904063381255, 14 
36, 240, 0.004269822500646114, 0.0009339904063381255, 14 
36, 260, 0.023393556475639343, 0.0009339904063381255, 14 
36, 280, 0.0211893729865551, 0.0009339904063381255, 14 
37, 20, 0.012595304287970066, 0.0009339904063381255, 14 
37, 40, 0.010595647618174553, 0.0009339904063381255, 14 
37, 60, 0.00802156887948513, 0.0009339904063381255, 14 
37, 80, 0.02363409474492073, 0.0009339904063381255, 14 
37, 100, 0.004972217138856649, 0.0009339904063381255, 14 
37, 120, 0.009313695132732391, 0.0009339904063381255, 14 
37, 140, 0.005144672002643347, 0.0009339904063381255, 14 
37, 160, 0.00441779475659132, 0.0009339904063381255, 14 
37, 180, 0.00455634156242013, 0.0009339904063381255, 14 
37, 200, 0.003949760925024748, 0.0009339904063381255, 14 
37, 220, 0.006904705427587032, 0.0009339904063381255, 14 
37, 240, 0.0061609805561602116, 0.0009339904063381255, 14 
37, 260, 0.0072532095946371555, 0.0009339904063381255, 14 
37, 280, 0.0045419796369969845, 0.0009339904063381255, 14 
38, 20, 0.04285972937941551, 0.0009339904063381255, 14 
38, 40, 0.018884366378188133, 0.0009339904063381255, 14 
38, 60, 0.06177971884608269, 0.0009339904063381255, 14 
38, 80, 0.060510315001010895, 0.0009339904063381255, 14 
38, 100, 0.020112698897719383, 0.0009339904063381255, 14 
38, 120, 0.006745162419974804, 0.0009339904063381255, 14 
38, 140, 0.005737679079174995, 0.0009339904063381255, 14 
38, 160, 0.02882370539009571, 0.0009339904063381255, 14 
38, 180, 0.02455250360071659, 0.0009339904063381255, 14 
38, 200, 0.030493464320898056, 0.0009339904063381255, 14 
38, 220, 0.007667496334761381, 0.0009339904063381255, 14 
38, 240, 0.021896352991461754, 0.0009339904063381255, 14 
38, 260, 0.022766737267374992, 0.0009339904063381255, 14 
38, 280, 0.010823752731084824, 0.0009339904063381255, 14 
39, 20, 0.0255476925522089, 0.0009339904063381255, 14 
39, 40, 0.03935910761356354, 0.0009339904063381255, 14 
39, 60, 0.057059936225414276, 0.0009339904063381255, 14 
39, 80, 0.0560220442712307, 0.0009339904063381255, 14 
39, 100, 0.01215607114136219, 0.0009339904063381255, 14 
39, 120, 0.03231072053313255, 0.0009339904063381255, 14 
39, 140, 0.047996897250413895, 0.0009339904063381255, 14 
39, 160, 0.0177827849984169, 0.0009339904063381255, 14 
39, 180, 0.007019768934696913, 0.0009339904063381255, 14 
39, 200, 0.015006705187261105, 0.0009339904063381255, 14 
39, 220, 0.008430994115769863, 0.0009339904063381255, 14 
39, 240, 0.004464386031031609, 0.0009339904063381255, 14 
39, 260, 0.009402699768543243, 0.0009339904063381255, 14 
39, 280, 0.0248104315251112, 0.0009339904063381255, 14 
40, 20, 0.0243202093988657, 0.0009339904063381255, 14 
40, 40, 0.01612139493227005, 0.0009339904063381255, 14 
40, 60, 0.017574535682797432, 0.0009339904063381255, 14 
40, 80, 0.009445039555430412, 0.0009339904063381255, 14 
40, 100, 0.01862996816635132, 0.0009339904063381255, 14 
40, 120, 0.011903048492968082, 0.0009339904063381255, 14 
40, 140, 0.005393346305936575, 0.0009339904063381255, 14 
40, 160, 0.004709637723863125, 0.0009339904063381255, 14 
40, 180, 0.006134355440735817, 0.0009339904063381255, 14 
40, 200, 0.006469775456935167, 0.0009339904063381255, 14 
40, 220, 0.004412849433720112, 0.0009339904063381255, 14 
40, 240, 0.02671084553003311, 0.0009339904063381255, 14 
40, 260, 0.005936893168836832, 0.0009339904063381255, 14 
40, 280, 0.004987754393368959, 0.0009339904063381255, 14 
41, 20, 0.034307707101106644, 0.0009339904063381255, 14 
41, 40, 0.050567083060741425, 0.0009339904063381255, 14 
41, 60, 0.054872192442417145, 0.0009339904063381255, 14 
41, 80, 0.051227182149887085, 0.0009339904063381255, 14 
41, 100, 0.019939323887228966, 0.0009339904063381255, 14 
41, 120, 0.05855151638388634, 0.0009339904063381255, 14 
41, 140, 0.01702846772968769, 0.0009339904063381255, 14 
41, 160, 0.021129891276359558, 0.0009339904063381255, 14 
41, 180, 0.026969432830810547, 0.0009339904063381255, 14 
41, 200, 0.01642611436545849, 0.0009339904063381255, 14 
41, 220, 0.012573286890983582, 0.0009339904063381255, 14 
41, 240, 0.014387983828783035, 0.0009339904063381255, 14 
41, 260, 0.044193338602781296, 0.0009339904063381255, 14 
41, 280, 0.0314863882958889, 0.0009339904063381255, 14 
42, 20, 0.0160529688000679, 0.0009339904063381255, 14 
42, 40, 0.013681838288903236, 0.0009339904063381255, 14 
42, 60, 0.010037352330982685, 0.0009339904063381255, 14 
42, 80, 0.015292043797671795, 0.0009339904063381255, 14 
42, 100, 0.006402177736163139, 0.0009339904063381255, 14 
42, 120, 0.029797041788697243, 0.0009339904063381255, 14 
42, 140, 0.007810861803591251, 0.0009339904063381255, 14 
42, 160, 0.003606745507568121, 0.0009339904063381255, 14 
42, 180, 0.005778498016297817, 0.0009339904063381255, 14 
42, 200, 0.004133496433496475, 0.0009339904063381255, 14 
42, 220, 0.003282147692516446, 0.0009339904063381255, 14 
42, 240, 0.005848493427038193, 0.0009339904063381255, 14 
42, 260, 0.004000001586973667, 0.0009339904063381255, 14 
42, 280, 0.007828901521861553, 0.0009339904063381255, 14 
43, 20, 0.032288599759340286, 0.0009339904063381255, 14 
43, 40, 0.024681055918335915, 0.0009339904063381255, 14 
43, 60, 0.01185729168355465, 0.0009339904063381255, 14 
43, 80, 0.02244318462908268, 0.0009339904063381255, 14 
43, 100, 0.012642507441341877, 0.0009339904063381255, 14 
43, 120, 0.03345179930329323, 0.0009339904063381255, 14 
43, 140, 0.04251417890191078, 0.0009339904063381255, 14 
43, 160, 0.009041695855557919, 0.0009339904063381255, 14 
43, 180, 0.012707538902759552, 0.0009339904063381255, 14 
43, 200, 0.011570464819669724, 0.0009339904063381255, 14 
43, 220, 0.013273254968225956, 0.0009339904063381255, 14 
43, 240, 0.02268213778734207, 0.0009339904063381255, 14 
43, 260, 0.01737799309194088, 0.0009339904063381255, 14 
43, 280, 0.009567449800670147, 0.0009339904063381255, 14 
New Training Session, Net Version _3 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
New Training Session, Net Version _3 
Epoch, Batch, Running Loss, Lowest Running Loss, Mark Number 
